Expenditure_category,TIME_PERIOD,CPI,Energy,YEAR,GDP
"Housing, water, electricity, gas and other fuels",2012-02-01,94.135,142.7871437031,2012,377.449
"Housing, water, electricity, gas and other fuels",2012-03-01,94.494,147.88340346397,2012,377.449
"Housing, water, electricity, gas and other fuels",2012-04-01,95.541,142.42801169258,2012,377.449
"Housing, water, electricity, gas and other fuels",2012-05-01,95.967,132.27917090896,2012,377.449
"Housing, water, electricity, gas and other fuels",2012-06-01,96.345,115.96677036253,2012,377.449
"Housing, water, electricity, gas and other fuels",2012-07-01,96.539,124.55944939168,2012,377.449
"Housing, water, electricity, gas and other fuels",2012-08-01,96.944,135.37886781029,2012,377.449
"Housing, water, electricity, gas and other fuels",2012-09-01,97.409,135.21456485277,2012,377.449
"Housing, water, electricity, gas and other fuels",2012-10-01,97.42,134.15051036755,2012,377.449
"Housing, water, electricity, gas and other fuels",2012-11-01,97.721,132.33350046751,2012,377.449
"Housing, water, electricity, gas and other fuels",2012-12-01,98.006,132.37473716727,2012,377.449
"Housing, water, electricity, gas and other fuels",2013-01-01,98.086,135.93198153235,2013,395.633
"Housing, water, electricity, gas and other fuels",2013-02-01,98.398,139.79240051329,2013,395.633
"Housing, water, electricity, gas and other fuels",2013-03-01,98.62,132.53688317922,2013,395.633
"Housing, water, electricity, gas and other fuels",2013-04-01,96.723,126.60937469563,2013,395.633
"Housing, water, electricity, gas and other fuels",2013-05-01,99.317,126.30164168444,2013,395.633
"Housing, water, electricity, gas and other fuels",2013-06-01,99.502,125.71450215024,2013,395.633
"Housing, water, electricity, gas and other fuels",2013-07-01,97.959,129.88631425274,2013,395.633
"Housing, water, electricity, gas and other fuels",2013-08-01,99.663,133.04242050068,2013,395.633
"Housing, water, electricity, gas and other fuels",2013-09-01,99.848,133.77322248939,2013,395.633
"Housing, water, electricity, gas and other fuels",2013-10-01,98.608,131.745192966,2013,395.633
"Housing, water, electricity, gas and other fuels",2013-11-01,100.081,130.34830337691,2013,395.633
"Housing, water, electricity, gas and other fuels",2013-12-01,100.151,134.15338102158,2013,395.633
"Housing, water, electricity, gas and other fuels",2014-01-01,100.053,131.21821073733,2014,411.203
"Housing, water, electricity, gas and other fuels",2014-02-01,99.994,133.96655058107,2014,411.203
"Housing, water, electricity, gas and other fuels",2014-03-01,99.911,130.66761978161,2014,411.203
"Housing, water, electricity, gas and other fuels",2014-04-01,97.782,130.67833077146,2014,411.203
"Housing, water, electricity, gas and other fuels",2014-05-01,99.818,132.32730088101,2014,411.203
"Housing, water, electricity, gas and other fuels",2014-06-01,99.657,134.32371694167,2014,411.203
"Housing, water, electricity, gas and other fuels",2014-07-01,98.118,127.94733367714,2014,411.203
"Housing, water, electricity, gas and other fuels",2014-08-01,99.363,122.39020436574,2014,411.203
"Housing, water, electricity, gas and other fuels",2014-09-01,99.129,117.43723625729,2014,411.203
"Housing, water, electricity, gas and other fuels",2014-10-01,97.582,106.77311100541,2014,411.203
"Housing, water, electricity, gas and other fuels",2014-11-01,98.562,97.30346208484,2014,411.203
"Housing, water, electricity, gas and other fuels",2014-12-01,98.333,79.79521568896,2014,411.203
"Housing, water, electricity, gas and other fuels",2015-01-01,97.652,63.74908099905,2015,423.444
"Housing, water, electricity, gas and other fuels",2015-02-01,97.434,73.7661946658,2015,423.444
"Housing, water, electricity, gas and other fuels",2015-03-01,97.243,71.14510517814,2015,423.444
"Housing, water, electricity, gas and other fuels",2015-04-01,94.14,73.35885198935,2015,423.444
"Housing, water, electricity, gas and other fuels",2015-05-01,96.038,79.25739760999,2015,423.444
"Housing, water, electricity, gas and other fuels",2015-06-01,95.795,76.68485816076,2015,423.444
"Housing, water, electricity, gas and other fuels",2015-07-01,94.639,69.97397856757,2015,423.444
"Housing, water, electricity, gas and other fuels",2015-08-01,95.789,60.2653078988,2015,423.444
"Housing, water, electricity, gas and other fuels",2015-09-01,95.548,60.30927899984,2015,423.444
"Housing, water, electricity, gas and other fuels",2015-10-01,93.405,60.50797016356,2015,423.444
"Housing, water, electricity, gas and other fuels",2015-11-01,94.412,55.87089746843,2015,423.444
"Housing, water, electricity, gas and other fuels",2015-12-01,94.163,48.30035030932,2015,423.444
"Housing, water, electricity, gas and other fuels",2016-01-01,93.708,40.85613576544,2016,439.313
"Housing, water, electricity, gas and other fuels",2016-02-01,93.47,42.84032596702,2016,439.313
"Housing, water, electricity, gas and other fuels",2016-03-01,93.203,48.74117216575,2016,439.313
"Housing, water, electricity, gas and other fuels",2016-04-01,92.349,52.27638246936,2016,439.313
"Housing, water, electricity, gas and other fuels",2016-05-01,89.894,57.65393070474,2016,439.313
"Housing, water, electricity, gas and other fuels",2016-06-01,91.777,60.2313572061,2016,439.313
"Housing, water, electricity, gas and other fuels",2016-07-01,90.598,57.27880424145,2016,439.313
"Housing, water, electricity, gas and other fuels",2016-08-01,91.717,58.41562604055,2016,439.313
"Housing, water, electricity, gas and other fuels",2016-09-01,91.452,59.08669511717,2016,439.313
"Housing, water, electricity, gas and other fuels",2016-10-01,89.891,64.394119652,2016,439.313
"Housing, water, electricity, gas and other fuels",2016-11-01,90.899,60.92628963232,2016,439.313
"Housing, water, electricity, gas and other fuels",2016-12-01,90.602,69.58576556728,2016,439.313
"Housing, water, electricity, gas and other fuels",2017-01-01,90.743,70.23070326191,2017,458.981
"Housing, water, electricity, gas and other fuels",2017-02-01,90.545,70.09883077985,2017,458.981
"Housing, water, electricity, gas and other fuels",2017-03-01,90.248,65.93761041425,2017,458.981
"Housing, water, electricity, gas and other fuels",2017-04-01,88.144,67.43688044593,2017,458.981
"Housing, water, electricity, gas and other fuels",2017-05-01,90.028,64.86642013185,2017,458.981
"Housing, water, electricity, gas and other fuels",2017-06-01,89.941,60.60971168123,2017,458.981
"Housing, water, electricity, gas and other fuels",2017-07-01,88.373,62.90735989839,2017,458.981
"Housing, water, electricity, gas and other fuels",2017-08-01,89.566,66.40945721224,2017,458.981
"Housing, water, electricity, gas and other fuels",2017-09-01,89.328,70.74093857992,2017,458.981
"Housing, water, electricity, gas and other fuels",2017-10-01,87.503,73.27645764667,2017,458.981
"Housing, water, electricity, gas and other fuels",2017-11-01,88.757,78.95326292098,2017,458.981
"Housing, water, electricity, gas and other fuels",2017-12-01,88.532,80.82823822651,2017,458.981
"Housing, water, electricity, gas and other fuels",2018-01-01,87.479,87.41186077085,2018,474.825
"Housing, water, electricity, gas and other fuels",2018-02-01,88.622,82.11150234942,2018,474.825
"Housing, water, electricity, gas and other fuels",2018-03-01,88.427,82.81470943499,2018,474.825
"Housing, water, electricity, gas and other fuels",2018-04-01,86.115,88.39745161513,2018,474.825
"Housing, water, electricity, gas and other fuels",2018-05-01,88.252,94.59639606445,2018,474.825
"Housing, water, electricity, gas and other fuels",2018-06-01,88.287,93.66852843184,2018,474.825
"Housing, water, electricity, gas and other fuels",2018-07-01,87.531,93.02886321127,2018,474.825
"Housing, water, electricity, gas and other fuels",2018-08-01,88.995,91.9861252694,2018,474.825
"Housing, water, electricity, gas and other fuels",2018-09-01,88.888,98.72449947898,2018,474.825
"Housing, water, electricity, gas and other fuels",2018-10-01,87.37,100.22216927105,2018,474.825
"Housing, water, electricity, gas and other fuels",2018-11-01,88.778,84.43680708935,2018,474.825
"Housing, water, electricity, gas and other fuels",2018-12-01,88.638,74.89874647623,2018,474.825
"Housing, water, electricity, gas and other fuels",2019-01-01,86.921,76.20477086944,2019,481.035
"Housing, water, electricity, gas and other fuels",2019-02-01,88.054,80.08603918756,2019,481.035
"Housing, water, electricity, gas and other fuels",2019-03-01,87.944,82.22320089448,2019,481.035
"Housing, water, electricity, gas and other fuels",2019-04-01,85.506,86.42673201639,2019,481.035
"Housing, water, electricity, gas and other fuels",2019-05-01,87.568,85.17577272239,2019,481.035
"Housing, water, electricity, gas and other fuels",2019-06-01,87.532,76.33927157328,2019,481.035
"Housing, water, electricity, gas and other fuels",2019-07-01,86.404,77.03842163234,2019,481.035
"Housing, water, electricity, gas and other fuels",2019-08-01,87.764,71.59163373571,2019,481.035
"Housing, water, electricity, gas and other fuels",2019-09-01,87.761,75.5647419957,2019,481.035
"Housing, water, electricity, gas and other fuels",2019-10-01,86.217,72.67367319761,2019,481.035
"Housing, water, electricity, gas and other fuels",2019-11-01,87.6,76.6176460807,2019,481.035
"Housing, water, electricity, gas and other fuels",2019-12-01,87.638,79.07866333164,2019,481.035
"Housing, water, electricity, gas and other fuels",2020-01-01,86.578,76.05782805784,2020,462.685
"Housing, water, electricity, gas and other fuels",2020-02-01,87.837,66.30874082927,2020,462.685
"Housing, water, electricity, gas and other fuels",2020-03-01,87.872,42.6472477596,2020,462.685
"Housing, water, electricity, gas and other fuels",2020-04-01,85.561,31.63231012178,2020,462.685
"Housing, water, electricity, gas and other fuels",2020-05-01,87.677,39.24687580089,2020,462.685
"Housing, water, electricity, gas and other fuels",2020-06-01,87.668,48.5231595002,2020,462.685
"Housing, water, electricity, gas and other fuels",2020-07-01,85.728,51.6497454882,2020,462.685
"Housing, water, electricity, gas and other fuels",2020-08-01,87.109,54.30174528329,2020,462.685
"Housing, water, electricity, gas and other fuels",2020-09-01,87.126,51.16881771972,2020,462.685
"Housing, water, electricity, gas and other fuels",2020-10-01,85.947,51.62079340516,2020,462.685
"Housing, water, electricity, gas and other fuels",2020-11-01,87.371,55.30181595459,2020,462.685
"Housing, water, electricity, gas and other fuels",2020-12-01,87.423,63.74668437007,2020,462.685
"Housing, water, electricity, gas and other fuels",2021-01-01,86.326,69.882566118,2021,507.829
"Housing, water, electricity, gas and other fuels",2021-02-01,87.578,80.38194347312,2021,507.829
"Housing, water, electricity, gas and other fuels",2021-03-01,87.68,80.76523673477,2021,507.829
"Housing, water, electricity, gas and other fuels",2021-04-01,85.948,80.80171766567,2021,507.829
"Housing, water, electricity, gas and other fuels",2021-05-01,88.225,86.28486080925,2021,507.829
"Housing, water, electricity, gas and other fuels",2021-06-01,88.405,93.91895277955,2021,507.829
"Housing, water, electricity, gas and other fuels",2021-07-01,87.394,98.28941653097,2021,507.829
"Housing, water, electricity, gas and other fuels",2021-08-01,88.987,96.32359893158,2021,507.829
"Housing, water, electricity, gas and other fuels",2021-09-01,89.133,107.17858644213,2021,507.829
"Housing, water, electricity, gas and other fuels",2021-10-01,88.307,123.36989210288,2021,507.829
"Housing, water, electricity, gas and other fuels",2021-11-01,90.048,115.00870344115,2021,507.829
"Housing, water, electricity, gas and other fuels",2021-12-01,90.374,112.37295836686,2021,507.829
"Housing, water, electricity, gas and other fuels",2022-01-01,89.834,121.30988558842,2022,528.69
"Housing, water, electricity, gas and other fuels",2022-02-01,91.213,133.31424055374,2022,528.69
"Housing, water, electricity, gas and other fuels",2022-03-01,91.568,166.73239302763,2022,528.69
"Housing, water, electricity, gas and other fuels",2022-04-01,90.224,153.18659162076,2022,528.69
"Housing, water, electricity, gas and other fuels",2022-05-01,92.666,163.63299774551,2022,528.69
"Housing, water, electricity, gas and other fuels",2022-06-01,93.019,173.48221112801,2022,528.69
"Housing, water, electricity, gas and other fuels",2022-07-01,92.54,171.75250650949,2022,528.69
"Housing, water, electricity, gas and other fuels",2022-08-01,94.293,172.77086426625,2022,528.69
"Housing, water, electricity, gas and other fuels",2022-09-01,94.635,158.17363839615,2022,528.69
"Housing, water, electricity, gas and other fuels",2022-10-01,93.495,146.1725229079,2022,528.69
"Housing, water, electricity, gas and other fuels",2022-11-01,95.114,139.44136053757,2022,528.69
"Housing, water, electricity, gas and other fuels",2022-12-01,95.341,130.91804770227,2022,528.69
"Housing, water, electricity, gas and other fuels",2023-01-01,94.645,119.29483540626,2023,538.32
"Housing, water, electricity, gas and other fuels",2023-02-01,96.002,110.53012409471,2023,538.32
"Housing, water, electricity, gas and other fuels",2023-03-01,96.368,103.46584154991,2023,538.32
"Housing, water, electricity, gas and other fuels",2023-04-01,94.308,109.26437084516,2023,538.32
"Housing, water, electricity, gas and other fuels",2023-05-01,96.749,96.90788941533,2023,538.32
"Housing, water, electricity, gas and other fuels",2023-06-01,96.991,95.17403636424,2023,538.32
"Housing, water, electricity, gas and other fuels",2023-07-01,96.146,100.85881612729,2023,538.32
"Housing, water, electricity, gas and other fuels",2023-08-01,97.869,108.71200636355,2023,538.32
"Housing, water, electricity, gas and other fuels",2023-09-01,98.129,117.72930651723,2023,538.32
"Housing, water, electricity, gas and other fuels",2023-10-01,97.103,115.68359866876,2023,538.32
"Housing, water, electricity, gas and other fuels",2023-11-01,98.747,106.19514291231,2023,538.32
"Housing, water, electricity, gas and other fuels",2023-12-01,98.964,99.6081618902,2023,538.32
"Housing, water, electricity, gas and other fuels",2024-01-01,97.086,101.17928818347,2024,561.941
"Housing, water, electricity, gas and other fuels",2024-02-01,99.821,102.22068193194,2024,561.941
"Housing, water, electricity, gas and other fuels",2024-03-01,99.999,104.23481988276,2024,561.941
"Housing, water, electricity, gas and other fuels",2024-04-01,98.095,109.59439107507,2024,561.941
"Housing, water, electricity, gas and other fuels",2024-05-01,100.427,102.61900688816,2024,561.941
"Housing, water, electricity, gas and other fuels",2024-06-01,100.542,103.76640070701,2024,561.941
"Housing, water, electricity, gas and other fuels",2024-07-01,99.457,105.97956577776,2024,561.941
"Housing, water, electricity, gas and other fuels",2024-08-01,101.142,102.64616092659,2024,561.941
"Housing, water, electricity, gas and other fuels",2024-09-01,101.198,95.37315593015,2024,561.941
"Housing, water, electricity, gas and other fuels",2024-10-01,99.66,97.67069300607,2024,561.941
"Housing, water, electricity, gas and other fuels",2024-11-01,101.254,96.51379612081,2024,561.941
"Housing, water, electricity, gas and other fuels",2024-12-01,101.316,96.49865523956,2024,561.941
"Housing, water, electricity, gas and other fuels",2025-01-01,98.461,96.49865523956,2025,574.453
"Housing, water, electricity, gas and other fuels",2025-02-01,101.207,96.49865523956,2025,574.453
"Housing, water, electricity, gas and other fuels",2025-03-01,101.215,96.49865523956,2025,574.453
"Housing, water, electricity, gas and other fuels",2025-04-01,99.094,96.49865523956,2025,574.453
"Housing, water, electricity, gas and other fuels",2025-05-01,101.436,96.49865523956,2025,574.453
"Housing, water, electricity, gas and other fuels",2025-06-01,101.425,96.49865523956,2025,574.453
"Housing, water, electricity, gas and other fuels",2025-07-01,99.792,96.49865523956,2025,574.453
"Housing, water, electricity, gas and other fuels",2025-08-01,101.395,96.49865523956,2025,574.453
"Housing, water, electricity, gas and other fuels",2025-09-01,101.397,96.49865523956,2025,574.453
"Housing, water, electricity, gas and other fuels",2025-10-01,99.914,96.49865523956,2025,574.453
Miscellaneous goods and services,2011-01-01,90.947,120.13082648311,2011,361.418
Miscellaneous goods and services,2011-02-01,90.557,127.43908847514,2011,361.418
Miscellaneous goods and services,2011-03-01,91.204,138.374412181,2011,361.418
Miscellaneous goods and services,2011-04-01,91.221,148.26435485959,2011,361.418
Miscellaneous goods and services,2011-05-01,90.998,139.06135555093,2011,361.418
Miscellaneous goods and services,2011-06-01,90.682,138.72306013319,2011,361.418
Miscellaneous goods and services,2011-07-01,91.135,141.94397979857,2011,361.418
Miscellaneous goods and services,2011-08-01,91.401,134.60285853754,2011,361.418
Miscellaneous goods and services,2011-09-01,91.265,135.38982620077,2011,361.418
